datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,month,day,season_label,weather_label,casual_ratio,registered_ratio,temp_bucket,humidity_bucket
2012-05-18 03:00:00,2,0,1,1,18.86,22.725,72,6.0032,6,8,14,2012-05-18,3,5,Friday,Summer,Clear,0.42857142857142855,0.5714285714285714,10-20,"(60.0, 80.0]"
2012-05-18 04:00:00,2,0,1,1,18.86,22.725,77,11.0014,0,11,11,2012-05-18,4,5,Friday,Summer,Clear,0.0,1.0,10-20,"(60.0, 80.0]"
2012-05-18 05:00:00,2,0,1,1,18.86,22.725,77,7.0015,1,33,34,2012-05-18,5,5,Friday,Summer,Clear,0.029411764705882353,0.9705882352941176,10-20,"(60.0, 80.0]"
2012-05-18 06:00:00,2,0,1,1,18.04,21.97,77,8.9981,14,168,182,2012-05-18,6,5,Friday,Summer,Clear,0.07692307692307693,0.9230769230769231,10-20,"(60.0, 80.0]"
2012-05-18 07:00:00,2,0,1,1,18.86,22.725,82,7.0015,40,475,515,2012-05-18,7,5,Friday,Summer,Clear,0.07766990291262135,0.9223300970873787,10-20,"(80.0, 100.0]"
2012-05-18 08:00:00,2,0,1,1,21.32,25.0,59,8.9981,49,696,745,2012-05-18,8,5,Friday,Summer,Clear,0.06577181208053691,0.934228187919463,20-30,"(40.0, 60.0]"
2012-05-18 09:00:00,2,0,1,1,22.96,26.515,56,7.0015,57,304,361,2012-05-18,9,5,Friday,Summer,Clear,0.15789473684210525,0.8421052631578947,20-30,"(40.0, 60.0]"
2012-05-18 10:00:00,2,0,1,1,24.6,31.06,46,8.9981,74,181,255,2012-05-18,10,5,Friday,Summer,Clear,0.2901960784313726,0.7098039215686275,20-30,"(40.0, 60.0]"
2012-05-18 11:00:00,2,0,1,1,25.42,31.06,43,0.0,109,225,334,2012-05-18,11,5,Friday,Summer,Clear,0.3263473053892216,0.6736526946107785,20-30,"(40.0, 60.0]"
2012-05-18 12:00:00,2,0,1,1,25.42,31.06,41,12.998,108,252,360,2012-05-18,12,5,Friday,Summer,Clear,0.3,0.7,20-30,"(40.0, 60.0]"
2012-05-18 13:00:00,2,0,1,1,26.24,31.06,36,11.0014,98,297,395,2012-05-18,13,5,Friday,Summer,Clear,0.2481012658227848,0.7518987341772152,20-30,"(20.0, 40.0]"
2012-05-18 14:00:00,2,0,1,1,27.06,31.06,34,8.9981,108,242,350,2012-05-18,14,5,Friday,Summer,Clear,0.30857142857142855,0.6914285714285714,20-30,"(20.0, 40.0]"
2012-05-18 15:00:00,2,0,1,1,27.06,31.06,36,12.998,131,260,391,2012-05-18,15,5,Friday,Summer,Clear,0.3350383631713555,0.6649616368286445,20-30,"(20.0, 40.0]"
2012-05-18 16:00:00,2,0,1,1,27.06,31.06,34,16.9979,151,417,568,2012-05-18,16,5,Friday,Summer,Clear,0.2658450704225352,0.7341549295774648,20-30,"(20.0, 40.0]"
2012-05-18 17:00:00,2,0,1,1,27.06,31.06,34,8.9981,124,688,812,2012-05-18,17,5,Friday,Summer,Clear,0.15270935960591134,0.8472906403940886,20-30,"(20.0, 40.0]"
2012-05-18 18:00:00,2,0,1,1,26.24,31.06,38,15.0013,99,570,669,2012-05-18,18,5,Friday,Summer,Clear,0.14798206278026907,0.852017937219731,20-30,"(20.0, 40.0]"
2012-05-18 19:00:00,2,0,1,1,25.42,31.06,41,12.998,91,392,483,2012-05-18,19,5,Friday,Summer,Clear,0.18840579710144928,0.8115942028985508,20-30,"(40.0, 60.0]"
2012-05-18 20:00:00,2,0,1,1,25.42,31.06,41,11.0014,73,264,337,2012-05-18,20,5,Friday,Summer,Clear,0.2166172106824926,0.7833827893175074,20-30,"(40.0, 60.0]"
2012-05-18 21:00:00,2,0,1,1,24.6,31.06,40,0.0,49,209,258,2012-05-18,21,5,Friday,Summer,Clear,0.18992248062015504,0.810077519379845,20-30,"(20.0, 40.0]"
2012-05-18 22:00:00,2,0,1,1,22.96,26.515,52,22.0028,57,194,251,2012-05-18,22,5,Friday,Summer,Clear,0.22709163346613545,0.7729083665338645,20-30,"(40.0, 60.0]"
2012-05-18 23:00:00,2,0,1,1,21.32,25.0,55,0.0,41,133,174,2012-05-18,23,5,Friday,Summer,Clear,0.23563218390804597,0.764367816091954,20-30,"(40.0, 60.0]"
2012-05-19 00:00:00,2,0,0,1,21.32,25.0,48,7.0015,30,118,148,2012-05-19,0,5,Saturday,Summer,Clear,0.20270270270270271,0.7972972972972973,20-30,"(40.0, 60.0]"
2012-05-19 01:00:00,2,0,0,1,20.5,24.24,48,0.0,20,84,104,2012-05-19,1,5,Saturday,Summer,Clear,0.19230769230769232,0.8076923076923077,20-30,"(40.0, 60.0]"
2012-05-19 02:00:00,2,0,0,1,20.5,24.24,51,7.0015,13,56,69,2012-05-19,2,5,Saturday,Summer,Clear,0.18840579710144928,0.8115942028985508,20-30,"(40.0, 60.0]"
2012-05-19 03:00:00,2,0,0,1,20.5,24.24,48,7.0015,10,23,33,2012-05-19,3,5,Saturday,Summer,Clear,0.30303030303030304,0.696969696969697,20-30,"(40.0, 60.0]"
2012-05-19 04:00:00,2,0,0,1,19.68,23.485,59,6.0032,6,8,14,2012-05-19,4,5,Saturday,Summer,Clear,0.42857142857142855,0.5714285714285714,10-20,"(40.0, 60.0]"
2012-05-19 05:00:00,2,0,0,1,18.86,22.725,67,0.0,1,11,12,2012-05-19,5,5,Saturday,Summer,Clear,0.08333333333333333,0.9166666666666666,10-20,"(60.0, 80.0]"
2012-05-19 06:00:00,2,0,0,1,18.04,21.97,72,6.0032,12,38,50,2012-05-19,6,5,Saturday,Summer,Clear,0.24,0.76,10-20,"(60.0, 80.0]"
2012-05-19 07:00:00,2,0,0,1,18.86,22.725,67,7.0015,28,67,95,2012-05-19,7,5,Saturday,Summer,Clear,0.29473684210526313,0.7052631578947368,10-20,"(60.0, 80.0]"
2012-05-19 08:00:00,2,0,0,1,21.32,25.0,52,11.0014,33,162,195,2012-05-19,8,5,Saturday,Summer,Clear,0.16923076923076924,0.8307692307692308,20-30,"(40.0, 60.0]"
2012-05-19 09:00:00,2,0,0,1,22.96,26.515,43,11.0014,79,213,292,2012-05-19,9,5,Saturday,Summer,Clear,0.2705479452054795,0.7294520547945206,20-30,"(40.0, 60.0]"
2012-05-19 10:00:00,2,0,0,1,22.96,26.515,43,0.0,177,275,452,2012-05-19,10,5,Saturday,Summer,Clear,0.3915929203539823,0.6084070796460177,20-30,"(40.0, 60.0]"
2012-05-19 11:00:00,2,0,0,1,25.42,31.06,38,6.0032,235,351,586,2012-05-19,11,5,Saturday,Summer,Clear,0.40102389078498296,0.5989761092150171,20-30,"(20.0, 40.0]"
2012-05-19 12:00:00,2,0,0,1,27.06,31.06,36,0.0,276,366,642,2012-05-19,12,5,Saturday,Summer,Clear,0.42990654205607476,0.5700934579439252,20-30,"(20.0, 40.0]"
2012-05-19 13:00:00,2,0,0,1,28.7,31.82,37,8.9981,332,372,704,2012-05-19,13,5,Saturday,Summer,Clear,0.4715909090909091,0.5284090909090909,20-30,"(20.0, 40.0]"
2012-05-19 14:00:00,2,0,0,1,29.52,32.575,30,6.0032,361,369,730,2012-05-19,14,5,Saturday,Summer,Clear,0.4945205479452055,0.5054794520547945,20-30,"(20.0, 40.0]"
2012-05-19 15:00:00,2,0,0,1,29.52,32.575,30,7.0015,356,316,672,2012-05-19,15,5,Saturday,Summer,Clear,0.5297619047619048,0.47023809523809523,20-30,"(20.0, 40.0]"
2012-05-19 16:00:00,2,0,0,1,30.34,32.575,30,7.0015,331,311,642,2012-05-19,16,5,Saturday,Summer,Clear,0.5155763239875389,0.48442367601246106,30-40,"(20.0, 40.0]"
2012-05-19 17:00:00,2,0,0,1,30.34,32.575,30,6.0032,279,347,626,2012-05-19,17,5,Saturday,Summer,Clear,0.44568690095846647,0.5543130990415336,30-40,"(20.0, 40.0]"
2012-05-19 18:00:00,2,0,0,1,30.34,32.575,33,6.0032,254,391,645,2012-05-19,18,5,Saturday,Summer,Clear,0.3937984496124031,0.6062015503875969,30-40,"(20.0, 40.0]"
2012-05-19 19:00:00,2,0,0,1,28.7,31.82,39,8.9981,203,229,432,2012-05-19,19,5,Saturday,Summer,Clear,0.4699074074074074,0.5300925925925926,20-30,"(20.0, 40.0]"
2012-05-19 20:00:00,2,0,0,1,27.88,31.82,41,6.0032,118,197,315,2012-05-19,20,5,Saturday,Summer,Clear,0.3746031746031746,0.6253968253968254,20-30,"(40.0, 60.0]"
2012-05-19 21:00:00,2,0,0,1,26.24,31.06,50,0.0,81,178,259,2012-05-19,21,5,Saturday,Summer,Clear,0.3127413127413127,0.6872586872586872,20-30,"(40.0, 60.0]"
2012-05-19 22:00:00,2,0,0,1,26.24,31.06,47,0.0,104,234,338,2012-05-19,22,5,Saturday,Summer,Clear,0.3076923076923077,0.6923076923076923,20-30,"(40.0, 60.0]"
2012-05-19 23:00:00,2,0,0,1,24.6,31.06,56,11.0014,71,168,239,2012-05-19,23,5,Saturday,Summer,Clear,0.29707112970711297,0.702928870292887,20-30,"(40.0, 60.0]"
2012-06-01 00:00:00,2,0,1,1,27.06,31.06,50,16.9979,10,76,86,2012-06-01,0,6,Friday,Summer,Clear,0.11627906976744186,0.8837209302325582,20-30,"(40.0, 60.0]"
2012-06-01 01:00:00,2,0,1,1,26.24,31.06,53,15.0013,0,34,34,2012-06-01,1,6,Friday,Summer,Clear,0.0,1.0,20-30,"(40.0, 60.0]"
2012-06-01 02:00:00,2,0,1,1,26.24,31.06,57,15.0013,3,13,16,2012-06-01,2,6,Friday,Summer,Clear,0.1875,0.8125,20-30,"(40.0, 60.0]"
2012-06-01 03:00:00,2,0,1,2,25.42,29.545,73,6.0032,0,4,4,2012-06-01,3,6,Friday,Summer,Cloudy,0.0,1.0,20-30,"(60.0, 80.0]"
2012-06-01 04:00:00,2,0,1,2,25.42,29.545,73,6.0032,1,5,6,2012-06-01,4,6,Friday,Summer,Cloudy,0.16666666666666666,0.8333333333333334,20-30,"(60.0, 80.0]"
2012-06-01 05:00:00,2,0,1,2,25.42,29.545,78,6.0032,4,41,45,2012-06-01,5,6,Friday,Summer,Cloudy,0.08888888888888889,0.9111111111111111,20-30,"(60.0, 80.0]"
2012-06-01 06:00:00,2,0,1,3,25.42,28.03,88,8.9981,5,136,141,2012-06-01,6,6,Friday,Summer,Light rain/snow,0.03546099290780142,0.9645390070921985,20-30,"(80.0, 100.0]"
2012-06-01 07:00:00,2,0,1,2,26.24,28.79,89,12.998,33,369,402,2012-06-01,7,6,Friday,Summer,Cloudy,0.08208955223880597,0.917910447761194,20-30,"(80.0, 100.0]"
2012-06-01 08:00:00,2,0,1,2,26.24,28.79,89,12.998,19,675,694,2012-06-01,8,6,Friday,Summer,Cloudy,0.027377521613832854,0.9726224783861671,20-30,"(80.0, 100.0]"
2012-06-01 09:00:00,2,0,1,2,26.24,28.79,83,15.0013,24,274,298,2012-06-01,9,6,Friday,Summer,Cloudy,0.08053691275167785,0.9194630872483222,20-30,"(80.0, 100.0]"
2012-06-01 10:00:00,2,0,1,2,27.06,30.305,78,19.0012,49,155,204,2012-06-01,10,6,Friday,Summer,Cloudy,0.24019607843137256,0.7598039215686274,20-30,"(60.0, 80.0]"
2012-06-01 11:00:00,2,0,1,2,28.7,33.335,74,19.0012,42,193,235,2012-06-01,11,6,Friday,Summer,Cloudy,0.17872340425531916,0.8212765957446808,20-30,"(60.0, 80.0]"
2012-06-01 12:00:00,2,0,1,2,28.7,33.335,74,23.9994,72,238,310,2012-06-01,12,6,Friday,Summer,Cloudy,0.23225806451612904,0.7677419354838709,20-30,"(60.0, 80.0]"
2012-06-01 13:00:00,2,0,1,1,29.52,34.09,70,19.9995,76,240,316,2012-06-01,13,6,Friday,Summer,Clear,0.24050632911392406,0.759493670886076,20-30,"(60.0, 80.0]"
2012-06-01 14:00:00,2,0,1,3,29.52,34.09,66,19.0012,55,199,254,2012-06-01,14,6,Friday,Summer,Light rain/snow,0.21653543307086615,0.7834645669291339,20-30,"(60.0, 80.0]"
2012-06-01 15:00:00,2,0,1,3,29.52,34.09,66,19.0012,45,213,258,2012-06-01,15,6,Friday,Summer,Light rain/snow,0.1744186046511628,0.8255813953488372,20-30,"(60.0, 80.0]"
2012-06-01 16:00:00,2,0,1,3,30.34,34.09,58,30.0026,36,186,222,2012-06-01,16,6,Friday,Summer,Light rain/snow,0.16216216216216217,0.8378378378378378,30-40,"(40.0, 60.0]"
2012-06-01 17:00:00,2,0,1,3,28.7,32.575,70,16.9979,25,202,227,2012-06-01,17,6,Friday,Summer,Light rain/snow,0.11013215859030837,0.8898678414096917,20-30,"(60.0, 80.0]"
2012-06-01 18:00:00,2,0,1,3,25.42,28.03,88,23.9994,10,100,110,2012-06-01,18,6,Friday,Summer,Light rain/snow,0.09090909090909091,0.9090909090909091,20-30,"(80.0, 100.0]"
2012-06-01 19:00:00,2,0,1,3,25.42,28.03,88,23.9994,4,41,45,2012-06-01,19,6,Friday,Summer,Light rain/snow,0.08888888888888889,0.9111111111111111,20-30,"(80.0, 100.0]"
2012-06-01 20:00:00,2,0,1,3,25.42,27.275,94,16.9979,1,38,39,2012-06-01,20,6,Friday,Summer,Light rain/snow,0.02564102564102564,0.9743589743589743,20-30,"(80.0, 100.0]"
2012-06-01 21:00:00,2,0,1,3,26.24,29.545,78,16.9979,12,73,85,2012-06-01,21,6,Friday,Summer,Light rain/snow,0.1411764705882353,0.8588235294117647,20-30,"(60.0, 80.0]"
2012-06-01 22:00:00,2,0,1,3,24.6,27.275,88,8.9981,1,22,23,2012-06-01,22,6,Friday,Summer,Light rain/snow,0.043478260869565216,0.9565217391304348,20-30,"(80.0, 100.0]"
2012-06-01 23:00:00,2,0,1,3,24.6,27.275,88,8.9981,6,67,73,2012-06-01,23,6,Friday,Summer,Light rain/snow,0.0821917808219178,0.9178082191780822,20-30,"(80.0, 100.0]"
2012-06-02 00:00:00,2,0,0,2,22.96,26.515,83,8.9981,5,81,86,2012-06-02,0,6,Saturday,Summer,Cloudy,0.05813953488372093,0.9418604651162791,20-30,"(80.0, 100.0]"
2012-06-02 01:00:00,2,0,0,2,22.96,26.515,83,7.0015,15,61,76,2012-06-02,1,6,Saturday,Summer,Cloudy,0.19736842105263158,0.8026315789473685,20-30,"(80.0, 100.0]"
2012-06-02 02:00:00,2,0,0,2,22.14,25.76,88,0.0,3,38,41,2012-06-02,2,6,Saturday,Summer,Cloudy,0.07317073170731707,0.926829268292683,20-30,"(80.0, 100.0]"
2012-06-02 03:00:00,2,0,0,1,22.96,26.515,73,16.9979,8,18,26,2012-06-02,3,6,Saturday,Summer,Clear,0.3076923076923077,0.6923076923076923,20-30,"(60.0, 80.0]"
2012-06-02 04:00:00,2,0,0,1,22.14,25.76,68,19.0012,2,11,13,2012-06-02,4,6,Saturday,Summer,Clear,0.15384615384615385,0.8461538461538461,20-30,"(60.0, 80.0]"
2012-06-02 05:00:00,2,0,0,1,20.5,24.24,72,12.998,1,11,12,2012-06-02,5,6,Saturday,Summer,Clear,0.08333333333333333,0.9166666666666666,20-30,"(60.0, 80.0]"
2012-06-02 06:00:00,2,0,0,2,20.5,24.24,77,12.998,5,31,36,2012-06-02,6,6,Saturday,Summer,Cloudy,0.1388888888888889,0.8611111111111112,20-30,"(60.0, 80.0]"
2012-06-02 07:00:00,2,0,0,1,21.32,25.0,72,7.0015,9,77,86,2012-06-02,7,6,Saturday,Summer,Clear,0.10465116279069768,0.8953488372093024,20-30,"(60.0, 80.0]"
2012-06-02 08:00:00,2,0,0,1,22.14,25.76,64,11.0014,30,180,210,2012-06-02,8,6,Saturday,Summer,Clear,0.14285714285714285,0.8571428571428571,20-30,"(60.0, 80.0]"
2012-06-02 09:00:00,2,0,0,1,22.96,26.515,60,16.9979,89,243,332,2012-06-02,9,6,Saturday,Summer,Clear,0.2680722891566265,0.7319277108433735,20-30,"(40.0, 60.0]"
2012-06-02 10:00:00,2,0,0,1,24.6,31.06,53,19.9995,145,348,493,2012-06-02,10,6,Saturday,Summer,Clear,0.29411764705882354,0.7058823529411765,20-30,"(40.0, 60.0]"
2012-06-02 11:00:00,2,0,0,1,23.78,27.275,46,19.0012,179,357,536,2012-06-02,11,6,Saturday,Summer,Clear,0.333955223880597,0.6660447761194029,20-30,"(40.0, 60.0]"
2012-06-02 12:00:00,2,0,0,1,25.42,31.06,43,23.9994,250,418,668,2012-06-02,12,6,Saturday,Summer,Clear,0.37425149700598803,0.625748502994012,20-30,"(40.0, 60.0]"
2012-06-02 13:00:00,2,0,0,1,25.42,31.06,41,16.9979,279,400,679,2012-06-02,13,6,Saturday,Summer,Clear,0.4108983799705449,0.5891016200294551,20-30,"(40.0, 60.0]"
2012-06-02 14:00:00,2,0,0,1,26.24,31.06,38,19.9995,259,388,647,2012-06-02,14,6,Saturday,Summer,Clear,0.40030911901081917,0.5996908809891809,20-30,"(20.0, 40.0]"
2012-06-02 15:00:00,2,0,0,1,26.24,31.06,38,16.9979,297,405,702,2012-06-02,15,6,Saturday,Summer,Clear,0.4230769230769231,0.5769230769230769,20-30,"(20.0, 40.0]"
2012-06-02 16:00:00,2,0,0,1,26.24,31.06,38,16.9979,275,369,644,2012-06-02,16,6,Saturday,Summer,Clear,0.42701863354037267,0.5729813664596274,20-30,"(20.0, 40.0]"
2012-06-02 17:00:00,2,0,0,1,26.24,31.06,36,0.0,248,338,586,2012-06-02,17,6,Saturday,Summer,Clear,0.4232081911262799,0.5767918088737202,20-30,"(20.0, 40.0]"
2012-06-02 18:00:00,2,0,0,1,26.24,31.06,36,0.0,171,341,512,2012-06-02,18,6,Saturday,Summer,Clear,0.333984375,0.666015625,20-30,"(20.0, 40.0]"
2012-06-02 19:00:00,2,0,0,1,26.24,31.06,36,11.0014,185,369,554,2012-06-02,19,6,Saturday,Summer,Clear,0.33393501805054154,0.6660649819494585,20-30,"(20.0, 40.0]"
2012-06-02 20:00:00,2,0,0,1,25.42,31.06,35,19.0012,139,260,399,2012-06-02,20,6,Saturday,Summer,Clear,0.3483709273182957,0.6516290726817042,20-30,"(20.0, 40.0]"
2012-06-02 21:00:00,2,0,0,1,24.6,31.06,40,7.0015,96,220,316,2012-06-02,21,6,Saturday,Summer,Clear,0.3037974683544304,0.6962025316455697,20-30,"(20.0, 40.0]"
2012-06-02 22:00:00,2,0,0,1,23.78,27.275,46,8.9981,52,176,228,2012-06-02,22,6,Saturday,Summer,Clear,0.22807017543859648,0.7719298245614035,20-30,"(40.0, 60.0]"
2012-06-02 23:00:00,2,0,0,1,22.96,26.515,52,7.0015,53,185,238,2012-06-02,23,6,Saturday,Summer,Clear,0.22268907563025211,0.7773109243697479,20-30,"(40.0, 60.0]"
2012-06-03 00:00:00,2,0,0,1,22.14,25.76,60,11.0014,27,142,169,2012-06-03,0,6,Sunday,Summer,Clear,0.15976331360946747,0.8402366863905325,20-30,"(40.0, 60.0]"
2012-06-03 01:00:00,2,0,0,1,22.14,25.76,56,8.9981,21,100,121,2012-06-03,1,6,Sunday,Summer,Clear,0.17355371900826447,0.8264462809917356,20-30,"(40.0, 60.0]"
2012-06-03 02:00:00,2,0,0,1,21.32,25.0,59,7.0015,22,67,89,2012-06-03,2,6,Sunday,Summer,Clear,0.24719101123595505,0.7528089887640449,20-30,"(40.0, 60.0]"
2012-06-03 03:00:00,2,0,0,1,21.32,25.0,63,7.0015,16,34,50,2012-06-03,3,6,Sunday,Summer,Clear,0.32,0.68,20-30,"(60.0, 80.0]"
2012-06-03 04:00:00,2,0,0,1,20.5,24.24,72,6.0032,1,12,13,2012-06-03,4,6,Sunday,Summer,Clear,0.07692307692307693,0.9230769230769231,20-30,"(60.0, 80.0]"
2012-06-03 05:00:00,2,0,0,1,20.5,24.24,68,0.0,1,11,12,2012-06-03,5,6,Sunday,Summer,Clear,0.08333333333333333,0.9166666666666666,20-30,"(60.0, 80.0]"
2012-06-03 06:00:00,2,0,0,1,18.86,22.725,82,7.0015,6,16,22,2012-06-03,6,6,Sunday,Summer,Clear,0.2727272727272727,0.7272727272727273,10-20,"(80.0, 100.0]"
2012-06-03 07:00:00,2,0,0,1,20.5,24.24,68,7.0015,6,29,35,2012-06-03,7,6,Sunday,Summer,Clear,0.17142857142857143,0.8285714285714286,20-30,"(60.0, 80.0]"
2012-06-03 08:00:00,2,0,0,1,22.14,25.76,60,6.0032,30,110,140,2012-06-03,8,6,Sunday,Summer,Clear,0.21428571428571427,0.7857142857142857,20-30,"(40.0, 60.0]"
2012-06-03 09:00:00,2,0,0,1,24.6,31.06,46,12.998,70,230,300,2012-06-03,9,6,Sunday,Summer,Clear,0.23333333333333334,0.7666666666666667,20-30,"(40.0, 60.0]"
2012-06-03 10:00:00,2,0,0,1,25.42,31.06,43,15.0013,127,277,404,2012-06-03,10,6,Sunday,Summer,Clear,0.31435643564356436,0.6856435643564357,20-30,"(40.0, 60.0]"
2012-06-03 11:00:00,2,0,0,1,26.24,31.06,41,16.9979,199,312,511,2012-06-03,11,6,Sunday,Summer,Clear,0.38943248532289626,0.6105675146771037,20-30,"(40.0, 60.0]"
2012-06-03 12:00:00,2,0,0,1,27.06,31.06,39,19.9995,276,408,684,2012-06-03,12,6,Sunday,Summer,Clear,0.40350877192982454,0.5964912280701754,20-30,"(20.0, 40.0]"
2012-06-03 13:00:00,2,0,0,1,27.88,31.82,36,19.0012,265,421,686,2012-06-03,13,6,Sunday,Summer,Clear,0.38629737609329445,0.6137026239067055,20-30,"(20.0, 40.0]"
2012-06-03 14:00:00,2,0,0,1,27.88,31.82,36,22.0028,267,411,678,2012-06-03,14,6,Sunday,Summer,Clear,0.3938053097345133,0.6061946902654868,20-30,"(20.0, 40.0]"
2012-06-03 15:00:00,2,0,0,1,28.7,31.82,34,0.0,236,408,644,2012-06-03,15,6,Sunday,Summer,Clear,0.36645962732919257,0.6335403726708074,20-30,"(20.0, 40.0]"
2012-06-03 16:00:00,2,0,0,1,28.7,31.82,34,19.9995,226,436,662,2012-06-03,16,6,Sunday,Summer,Clear,0.3413897280966767,0.6586102719033232,20-30,"(20.0, 40.0]"
2012-06-03 17:00:00,2,0,0,1,28.7,31.82,34,16.9979,192,386,578,2012-06-03,17,6,Sunday,Summer,Clear,0.33217993079584773,0.6678200692041523,20-30,"(20.0, 40.0]"
2012-06-03 18:00:00,2,0,0,1,28.7,31.82,34,16.9979,153,343,496,2012-06-03,18,6,Sunday,Summer,Clear,0.3084677419354839,0.6915322580645161,20-30,"(20.0, 40.0]"
2012-06-03 19:00:00,2,0,0,1,27.88,31.82,34,19.0012,116,337,453,2012-06-03,19,6,Sunday,Summer,Clear,0.2560706401766004,0.7439293598233996,20-30,"(20.0, 40.0]"
2012-06-03 20:00:00,2,0,0,1,27.06,31.06,39,12.998,84,230,314,2012-06-03,20,6,Sunday,Summer,Clear,0.267515923566879,0.732484076433121,20-30,"(20.0, 40.0]"
2012-06-03 21:00:00,2,0,0,1,25.42,31.06,43,11.0014,66,180,246,2012-06-03,21,6,Sunday,Summer,Clear,0.2682926829268293,0.7317073170731707,20-30,"(40.0, 60.0]"
2012-06-03 22:00:00,2,0,0,1,25.42,31.06,50,26.0027,61,165,226,2012-06-03,22,6,Sunday,Summer,Clear,0.26991150442477874,0.7300884955752213,20-30,"(40.0, 60.0]"
2012-06-03 23:00:00,2,0,0,1,23.78,27.275,53,7.0015,26,82,108,2012-06-03,23,6,Sunday,Summer,Clear,0.24074074074074073,0.7592592592592593,20-30,"(40.0, 60.0]"
2012-06-04 00:00:00,2,0,1,1,23.78,27.275,53,0.0,11,38,49,2012-06-04,0,6,Monday,Summer,Clear,0.22448979591836735,0.7755102040816326,20-30,"(40.0, 60.0]"
2012-06-04 01:00:00,2,0,1,3,22.96,26.515,60,11.0014,4,10,14,2012-06-04,1,6,Monday,Summer,Light rain/snow,0.2857142857142857,0.7142857142857143,20-30,"(40.0, 60.0]"
2012-06-04 02:00:00,2,0,1,1,22.96,26.515,60,15.0013,1,10,11,2012-06-04,2,6,Monday,Summer,Clear,0.09090909090909091,0.9090909090909091,20-30,"(40.0, 60.0]"
2012-06-04 03:00:00,2,0,1,2,22.96,26.515,60,11.0014,0,5,5,2012-06-04,3,6,Monday,Summer,Cloudy,0.0,1.0,20-30,"(40.0, 60.0]"
2012-06-04 04:00:00,2,0,1,1,22.14,25.76,64,6.0032,2,6,8,2012-06-04,4,6,Monday,Summer,Clear,0.25,0.75,20-30,"(60.0, 80.0]"
2012-06-04 05:00:00,2,0,1,1,21.32,25.0,68,0.0,2,33,35,2012-06-04,5,6,Monday,Summer,Clear,0.05714285714285714,0.9428571428571428,20-30,"(60.0, 80.0]"
2012-06-04 06:00:00,2,0,1,1,21.32,25.0,68,0.0,4,135,139,2012-06-04,6,6,Monday,Summer,Clear,0.02877697841726619,0.9712230215827338,20-30,"(60.0, 80.0]"
2012-06-04 07:00:00,2,0,1,1,22.96,26.515,60,15.0013,13,504,517,2012-06-04,7,6,Monday,Summer,Clear,0.025145067698259187,0.9748549323017408,20-30,"(40.0, 60.0]"
2012-06-04 08:00:00,2,0,1,1,24.6,31.06,49,15.0013,22,643,665,2012-06-04,8,6,Monday,Summer,Clear,0.03308270676691729,0.9669172932330827,20-30,"(40.0, 60.0]"
2012-06-04 09:00:00,2,0,1,1,25.42,31.06,43,19.0012,38,244,282,2012-06-04,9,6,Monday,Summer,Clear,0.1347517730496454,0.8652482269503546,20-30,"(40.0, 60.0]"
2012-06-04 10:00:00,2,0,1,1,26.24,31.06,41,31.0009,67,120,187,2012-06-04,10,6,Monday,Summer,Clear,0.3582887700534759,0.6417112299465241,20-30,"(40.0, 60.0]"
2012-06-04 11:00:00,2,0,1,1,26.24,31.06,38,32.9975,71,168,239,2012-06-04,11,6,Monday,Summer,Clear,0.29707112970711297,0.702928870292887,20-30,"(20.0, 40.0]"
2012-06-04 12:00:00,2,0,1,1,26.24,31.06,41,30.0026,62,220,282,2012-06-04,12,6,Monday,Summer,Clear,0.2198581560283688,0.7801418439716312,20-30,"(40.0, 60.0]"
2012-06-04 13:00:00,2,0,1,1,26.24,31.06,41,23.9994,85,189,274,2012-06-04,13,6,Monday,Summer,Clear,0.3102189781021898,0.6897810218978102,20-30,"(40.0, 60.0]"
2012-06-04 14:00:00,2,0,1,1,25.42,31.06,41,32.9975,84,186,270,2012-06-04,14,6,Monday,Summer,Clear,0.3111111111111111,0.6888888888888889,20-30,"(40.0, 60.0]"
2012-06-04 15:00:00,2,0,1,1,27.06,31.06,39,19.9995,77,215,292,2012-06-04,15,6,Monday,Summer,Clear,0.2636986301369863,0.7363013698630136,20-30,"(20.0, 40.0]"
2012-06-04 16:00:00,2,0,1,1,27.06,31.06,39,31.0009,73,375,448,2012-06-04,16,6,Monday,Summer,Clear,0.16294642857142858,0.8370535714285714,20-30,"(20.0, 40.0]"
2012-06-04 17:00:00,2,0,1,1,26.24,31.06,38,30.0026,101,733,834,2012-06-04,17,6,Monday,Summer,Clear,0.1211031175059952,0.8788968824940048,20-30,"(20.0, 40.0]"
2012-06-04 18:00:00,2,0,1,1,26.24,31.06,38,26.0027,103,719,822,2012-06-04,18,6,Monday,Summer,Clear,0.12530413625304138,0.8746958637469586,20-30,"(20.0, 40.0]"
2012-06-04 19:00:00,2,0,1,1,25.42,31.06,38,27.9993,91,554,645,2012-06-04,19,6,Monday,Summer,Clear,0.14108527131782947,0.8589147286821706,20-30,"(20.0, 40.0]"
2012-06-04 20:00:00,2,0,1,1,24.6,31.06,40,23.9994,71,390,461,2012-06-04,20,6,Monday,Summer,Clear,0.1540130151843818,0.8459869848156182,20-30,"(20.0, 40.0]"
